ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-49258,Source2,2,2016-07-15 19:28:29,2016-07-15 20:13:29,34.079376,-118.291702,,,0.0,One lane blocked due to accident on US-101 Southbound near Exit 6A Vermont Ave.,N Vermont Ave,Los Angeles,Los Angeles,CA,90004,US,US/Pacific,KCQT,2016-07-15 19:47:00,70.0,,71.0,29.88,10.0,West,5.8,,Clear,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-49259,Source2,2,2016-07-15 19:35:29,2016-07-15 20:20:29,34.04797,-118.266563,,,0.0,One lane blocked due to accident on CA-110 Northbound near Exit 22B James M Wood Blvd.,CA-110 S,Los Angeles,Los Angeles,CA,90017,US,US/Pacific,KCQT,2016-07-15 19:47:00,70.0,,71.0,29.88,10.0,West,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49260,Source2,2,2016-07-15 19:30:37,2016-07-15 20:15:37,34.056171,-118.256004,,,0.0,Right hand shoulder blocked due to accident on CA-110 Southbound near Exit 23C-A Beaudry Ave.,CA-110 S,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2016-07-15 19:47:00,70.0,,71.0,29.88,10.0,West,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49261,Source2,3,2016-07-15 19:25:16,2016-07-15 20:10:16,34.095539,-118.244049,,,0.0,Right hand shoulder blocked due to accident on I-5 Southbound near Exit 138 Stadium Way.,Riverside Dr,Los Angeles,Los Angeles,CA,90031,US,US/Pacific,KCQT,2016-07-15 19:47:00,70.0,,71.0,29.88,10.0,West,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49286,Source2,2,2016-07-15 19:45:05,2016-07-15 20:30:05,33.959881,-118.382568,,,0.0,Accident on CA-42 Manchester Ave near Ramsgate Ave.,Ramsgate Ave,Los Angeles,Los Angeles,CA,90045,US,US/Pacific,KLAX,2016-07-15 19:53:00,68.0,,78.0,29.88,10.0,West,11.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49287,Source2,2,2016-07-15 19:48:41,2016-07-15 20:33:41,34.083508,-118.309135,,,0.0,Accident on Western Ave near Melrose Ave.,N Western Ave,Los Angeles,Los Angeles,CA,90004-1716,US,US/Pacific,KCQT,2016-07-15 19:47:00,70.0,,71.0,29.88,10.0,West,5.8,,Clear,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-49288,Source2,2,2016-07-15 19:44:05,2016-07-15 20:29:05,34.0354,-118.263992,,,0.0,Accident on 15th St near Hill St.,W 15th St,Los Angeles,Los Angeles,CA,90015-3046,US,US/Pacific,KCQT,2016-07-15 19:47:00,70.0,,71.0,29.88,10.0,West,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49296,Source2,3,2016-07-15 20:03:08,2016-07-15 20:48:08,34.037144,-118.300369,,,0.0,Right hand shoulder blocked due to accident on I-10 Westbound near Exit 12 Normandie Ave.,I-10 W,Los Angeles,Los Angeles,CA,90007,US,US/Pacific,KCQT,2016-07-15 19:47:00,70.0,,71.0,29.88,10.0,West,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49297,Source2,3,2016-07-15 20:04:00,2016-07-15 20:49:00,34.049640999999994,-118.214172,,,0.0,Right hand shoulder blocked due to accident on I-5 I-10 Northbound near Exit 135B Cesar E Chavez Ave.,Golden State Fwy S,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,2016-07-15 19:47:00,70.0,,71.0,29.88,10.0,West,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-49298,Source2,3,2016-07-15 20:12:45,2016-07-15 20:57:45,34.00885,-118.15858500000002,,,0.0,One lane blocked due to accident on I-5 Southbound near Exit 129 Eastern Ave.,I-5 N,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,2016-07-15 19:47:00,70.0,,71.0,29.88,10.0,West,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-49305,Source2,3,2016-07-15 20:15:19,2016-07-15 21:00:19,34.029872999999995,-118.392464,,,0.0,Right hand shoulder blocked due to accident on I-10 Eastbound near Exit 6 Robertson Pl.,I-10 E,Los Angeles,Los Angeles,CA,90034,US,US/Pacific,KSMO,2016-07-15 19:51:00,69.1,,75.0,29.88,10.0,West,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-49306,Source2,2,2016-07-15 20:15:52,2016-07-15 21:00:52,33.950912,-118.30026200000002,,,0.0,Accident on 94th St near Normandie Ave.,W 94th St,Los Angeles,Los Angeles,CA,90044-1918,US,US/Pacific,KHHR,2016-07-15 19:53:00,69.1,,75.0,29.88,10.0,West,9.2,,Clear,False,False,True,False,False,False,False,False,False,True,False,False,False,Night,Day,Day,Day
A-49308,Source2,2,2016-07-15 20:20:07,2016-07-15 21:20:07,34.053631,-118.214165,,,0.0,Accident on San Bernardino Fwy Southbound at Exit 19 I-10.,Golden State Fwy S,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,2016-07-15 20:47:00,68.0,,78.0,29.88,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-49326,Source2,2,2016-07-15 20:38:57,2016-07-15 21:23:57,34.155045,-118.310867,,,0.0,Right hand shoulder blocked due to accident on CA-134 Eastbound near Exit 4 Forest Lawn Dr.,Forest Lawn Dr,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,2016-07-15 20:47:00,68.0,,78.0,29.88,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-49327,Source2,2,2016-07-15 20:39:30,2016-07-15 21:24:30,33.920216,-118.300377,,,0.0,Accident on Normandie Ave near 124th St.,S Normandie Ave,Los Angeles,Los Angeles,CA,90047,US,US/Pacific,KHHR,2016-07-15 20:48:00,68.0,,83.0,29.9,10.0,WSW,9.2,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Night,Night,Day,Day
A-49332,Source2,3,2016-07-15 20:53:14,2016-07-15 21:38:14,34.07291,-118.466553,,,0.0,Right hand shoulder blocked due to accident on I-405 Northbound near Exits 57 57A Church Ln.,I-405 N,Los Angeles,Los Angeles,CA,90049,US,US/Pacific,KSMO,2016-07-15 20:51:00,68.0,,81.0,29.89,10.0,SW,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-49333,Source2,2,2016-07-15 20:41:35,2016-07-15 21:26:35,34.098068,-118.314629,,,0.0,Accident on US-101 Southbound near Exit 8A Sunset Blvd. On the median.,Hollywood Fwy S,Los Angeles,Los Angeles,CA,90028,US,US/Pacific,KCQT,2016-07-15 20:47:00,68.0,,78.0,29.88,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-49348,Source2,3,2016-07-15 21:48:04,2016-07-15 22:33:04,34.055695,-118.451965,,,0.0,Accident on I-405 Southbound at Exits 55B 55C Wilshire Blvd.,I-405 N,Los Angeles,Los Angeles,CA,90025,US,US/Pacific,KSMO,2016-07-15 21:51:00,66.0,,87.0,29.91,10.0,SW,10.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-49349,Source2,3,2016-07-15 21:41:43,2016-07-15 22:26:43,34.02676,-118.430115,,,0.0,Right hand shoulder blocked due to accident on I-405 Southbound at National Blvd.,National Blvd,Los Angeles,Los Angeles,CA,90064,US,US/Pacific,KSMO,2016-07-15 21:51:00,66.0,,87.0,29.91,10.0,SW,10.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-49372,Source2,3,2016-07-15 22:48:04,2016-07-15 23:33:04,34.087738,-118.475189,,,0.0,Right hand shoulder blocked due to accident on I-405 Northbound at Getty Center Dr.,I-405 N,Los Angeles,Los Angeles,CA,90049,US,US/Pacific,KSMO,2016-07-15 22:51:00,64.9,,87.0,29.93,10.0,SW,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-49374,Source2,2,2016-07-15 22:37:53,2016-07-15 23:22:53,34.090775,-118.30658,,,0.0,Accident on US-101 at Exit 7 CA-2 Santa Monica Blvd.,Santa Monica Blvd,Los Angeles,Los Angeles,CA,90029-1105,US,US/Pacific,KCQT,2016-07-15 22:47:00,66.0,,84.0,29.92,10.0,Variable,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-49394,Source2,3,2016-07-15 23:43:31,2016-07-16 00:28:31,34.026478000000004,-118.234978,,,0.0,Accident on I-10 Westbound at Olympic Blvd.,E Olympic Blvd,Los Angeles,Los Angeles,CA,90021,US,US/Pacific,KCQT,2016-07-15 23:47:00,64.9,,84.0,29.92,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-49401,Source2,3,2016-07-15 23:55:51,2016-07-16 00:40:51,34.037040999999995,-118.291573,,,0.0,Accident on I-10 Eastbound at Exit 11 Vermont Ave.,S Vermont Ave,Los Angeles,Los Angeles,CA,90007-1256,US,US/Pacific,KCQT,2016-07-15 23:47:00,64.9,,84.0,29.92,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-49402,Source2,3,2016-07-15 23:57:13,2016-07-16 00:42:13,34.096596000000005,-118.476944,,,0.0,Third lane blocked due to accident on I-405 Northbound at Getty Center Dr.,I-405 N,Los Angeles,Los Angeles,CA,90049,US,US/Pacific,KSMO,2016-07-15 23:51:00,64.0,,87.0,29.94,10.0,North,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-49412,Source2,3,2016-07-16 02:49:00,2016-07-16 03:34:00,34.037216,-118.284004,,,0.0,#1 lane blocked due to accident on I-10 Eastbound at Exit 13A 20th St.,S Hoover St,Los Angeles,Los Angeles,CA,90007,US,US/Pacific,KCQT,2016-07-16 02:47:00,64.0,,84.0,29.92,9.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-49419,Source2,2,2016-07-16 05:14:03,2016-07-16 05:44:03,34.13308,-118.352524,,,0.0,Lane blocked due to accident on US-101 Northbound at Buddy Holly Dr.,CA-170 S,Los Angeles,Los Angeles,CA,90068,US,US/Pacific,KBUR,2016-07-16 04:53:00,63.0,,90.0,29.89,7.0,SSE,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-49421,Source2,3,2016-07-16 06:27:48,2016-07-16 07:29:50,34.036655,-118.375648,,,0.0,Accident on I-10 Westbound at Exit 7B Fairfax Ave.,Venice Blvd,Los Angeles,Los Angeles,CA,90034,US,US/Pacific,KSMO,2016-07-16 06:51:00,66.0,,78.0,29.94,8.0,Variable,3.5,,Overcast,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49422,Source2,3,2016-07-16 07:29:03,2016-07-16 07:59:03,34.154884,-118.288795,,,0.0,Accident on I-5 Southbound at Exits 144 144A 144B CA-134.,Golden State Fwy S,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,2016-07-16 07:22:00,66.9,,79.0,29.94,5.0,Calm,,,Haze,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49425,Source2,2,2016-07-16 08:21:52,2016-07-16 08:51:52,34.082504,-118.225723,,,0.0,Right hand shoulder blocked due to accident on CA-110 Southbound at Exits 26A 26B I-5.,I-5 N,Los Angeles,Los Angeles,CA,90065,US,US/Pacific,KCQT,2016-07-16 08:47:00,70.0,,71.0,29.94,5.0,Calm,,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49427,Source2,2,2016-07-16 09:17:48,2016-07-16 10:10:00,33.974758,-118.25206,,,0.0,Accident on Florence Ave at Hooper Ave.,Hooper Ave,Los Angeles,Los Angeles,CA,90001-1901,US,US/Pacific,KCQT,2016-07-16 09:47:00,70.0,,71.0,29.96,5.0,Calm,,,Haze,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-49434,Source2,2,2016-07-16 10:24:29,2016-07-16 11:30:00,34.155045,-118.310867,,,0.0,Lane blocked due to accident on CA-134 Eastbound at Exit 4 Forest Lawn Dr.,Forest Lawn Dr,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,2016-07-16 10:23:00,73.0,,66.0,29.96,6.0,Calm,,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49436,Source2,3,2016-07-16 11:27:40,2016-07-16 12:30:00,34.065979,-118.2164,,,0.0,Accident on I-5 Northbound at Exits 136 136A 136B Avenue 21.,Golden State Fwy S,Los Angeles,Los Angeles,CA,90031,US,US/Pacific,KCQT,2016-07-16 11:47:00,78.1,,52.0,29.93,7.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49443,Source2,3,2016-07-16 13:28:19,2016-07-16 14:30:00,33.974655,-118.280609,,,0.0,Accident on I-110 Northbound at Exit 17 Grand Ave.,W Florence Ave,Los Angeles,Los Angeles,CA,90003-1850,US,US/Pacific,KHHR,2016-07-16 13:53:00,75.0,,57.0,29.92,10.0,West,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49444,Source2,3,2016-07-16 13:32:20,2016-07-16 14:30:00,34.027458,-118.27449,,,0.0,Accident on I-110 Northbound at Exit 20C Adams Blvd.,Harbor Fwy N,Los Angeles,Los Angeles,CA,90007,US,US/Pacific,KCQT,2016-07-16 13:47:00,80.1,,50.0,29.9,10.0,Variable,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49445,Source2,2,2016-07-16 13:26:50,2016-07-16 14:30:00,33.916416,-118.269577,,,0.0,Accident on El Segundo Blvd at San Pedro St.,E El Segundo Blvd,Los Angeles,Los Angeles,CA,90061-2357,US,US/Pacific,KHHR,2016-07-16 13:53:00,75.0,,57.0,29.92,10.0,West,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-49460,Source2,2,2016-07-16 18:12:22,2016-07-16 19:12:22,33.997543,-118.349693,,,0.0,Accident on Parkglen Ave near Valleydale Ave.,Parkglen Ave,Los Angeles,Los Angeles,CA,90043-1015,US,US/Pacific,KHHR,2016-07-16 17:53:00,72.0,,66.0,29.88,10.0,WSW,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49463,Source2,2,2016-07-16 19:08:55,2016-07-16 19:38:55,34.093781,-118.309196,,,0.0,Accident on US-101 Northbound at Exit 7 Western Ave.,N Western Ave,Los Angeles,Los Angeles,CA,90029-1060,US,US/Pacific,KCQT,2016-07-16 18:47:00,72.0,,66.0,29.86,10.0,Variable,3.5,,Clear,False,False,True,False,False,False,False,False,True,True,False,False,False,Day,Day,Day,Day
A-49471,Source2,3,2016-07-16 20:21:29,2016-07-16 20:51:29,34.047024,-118.446587,,,0.0,Accident on I-405 Southbound at Exit 55A Cotner Ave.,I-405 N,Los Angeles,Los Angeles,CA,90025,US,US/Pacific,KSMO,2016-07-16 19:51:00,68.0,,78.0,29.88,10.0,WSW,5.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-49472,Source2,2,2016-07-16 20:20:34,2016-07-16 20:50:34,34.13308,-118.352524,,,0.0,Accident on US-101 Northbound at Buddy Holly Dr.,CA-170 S,Los Angeles,Los Angeles,CA,90068,US,US/Pacific,KBUR,2016-07-16 19:53:00,73.0,,57.0,29.83,10.0,South,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-49474,Source2,2,2016-07-16 21:09:52,2016-07-16 21:39:52,33.956965999999994,-118.23967,,,0.0,Accident on Bandera St at 88th St.,Bandera St,Los Angeles,Los Angeles,CA,90002-1415,US,US/Pacific,KHHR,2016-07-16 20:53:00,68.0,,78.0,29.89,10.0,WSW,10.4,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-49481,Source2,2,2016-07-16 22:48:44,2016-07-16 23:18:44,34.031368,-118.260094,,,0.0,Accident on I-10 Westbound at Exit 14A 18th St.,I-10 W,Los Angeles,Los Angeles,CA,90015,US,US/Pacific,KCQT,2016-07-16 22:47:00,66.9,,81.0,29.91,10.0,West,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-49483,Source2,2,2016-07-16 23:58:29,2016-07-17 00:28:29,33.934032,-118.300308,,,0.0,Accident on 111th St Westbound at Normandie Ave. Expect delays.,W 111th St,Los Angeles,Los Angeles,CA,90047-4924,US,US/Pacific,KHHR,2016-07-16 23:53:00,66.9,,79.0,29.92,10.0,West,8.1,,Overcast,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-49487,Source2,2,2016-07-17 01:07:01,2016-07-17 02:07:01,34.059265,-118.252594,,,0.0,Accident on CA-110 Northbound at Exit 23C-A Beaudry Ave.,CA-110 N,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2016-07-17 00:47:00,64.9,,84.0,29.91,10.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-49492,Source2,3,2016-07-17 01:56:44,2016-07-17 02:41:44,34.085339000000005,-118.23153700000002,,,0.0,Accident on I-5 Northbound at Riverside Dr.,Golden State Fwy S,Los Angeles,Los Angeles,CA,90031,US,US/Pacific,KCQT,2016-07-17 01:47:00,64.0,,84.0,29.9,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-49493,Source2,3,2016-07-17 01:57:32,2016-07-17 02:42:32,33.987499,-118.13755,,,0.0,Accident on I-5 Southbound at Exit 128A Bandini Blvd.,Garfield Ave,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,2016-07-17 01:47:00,64.0,,84.0,29.9,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-49496,Source2,3,2016-07-17 02:26:08,2016-07-17 03:41:08,34.031662,-118.426659,,,0.0,#3 lane blocked due to accident on I-10 Eastbound at Exits 3A 3B I-405.,I-10 E,Los Angeles,Los Angeles,CA,90064,US,US/Pacific,KSMO,2016-07-17 02:51:00,64.9,,81.0,29.92,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-49499,Source2,3,2016-07-17 03:48:37,2016-07-17 04:18:37,34.043385,-118.21701000000002,,,0.0,Accident on I-10 Westbound at Cummings St.,Golden State Fwy S,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,2016-07-17 03:47:00,64.0,,84.0,29.9,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-49501,Source2,2,2016-07-18 11:30:11,2016-07-18 12:12:00,34.10292800000001,-118.195045,,,0.0,Accident on CA-110 Southbound at Exit 28A Avenue 52.,Pasadena Fwy S,Los Angeles,Los Angeles,CA,90042,US,US/Pacific,KCQT,2016-07-18 11:47:00,80.1,,52.0,30.01,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49514,Source2,3,2016-07-18 10:41:20,2016-07-18 12:21:50,34.036751,-118.317757,,,0.0,Right hand shoulder blocked due to accident on I-10 Westbound at Exits 10 11 Arlington Ave.,Arlington Ave,Los Angeles,Los Angeles,CA,90018,US,US/Pacific,KCQT,2016-07-18 10:47:00,80.1,,52.0,30.01,10.0,Variable,3.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49515,Source2,2,2016-07-18 11:50:46,2016-07-18 12:28:00,33.982388,-118.278297,,,0.0,Accident on Gage Ave both ways at Broadway.,S Broadway,Los Angeles,Los Angeles,CA,90003-1430,US,US/Pacific,KHHR,2016-07-18 11:53:00,77.0,,56.0,30.03,10.0,WSW,8.1,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-49517,Source2,3,2016-07-18 11:50:03,2016-07-18 12:28:00,34.104416,-118.250275,,,0.0,Right hand shoulder blocked due to accident on I-5 Southbound at Exits 138 139 139A 139B CA-2.,CA-2 S,Los Angeles,Los Angeles,CA,90039,US,US/Pacific,KCQT,2016-07-18 11:47:00,80.1,,52.0,30.01,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49518,Source2,2,2016-07-18 11:48:32,2016-07-18 12:29:00,33.957775,-118.231056,,,0.0,Accident on Alameda St both ways at CA-42 Firestone Blvd.,Firestone Blvd,Los Angeles,Los Angeles,CA,90002-1546,US,US/Pacific,KHHR,2016-07-18 11:53:00,77.0,,56.0,30.03,10.0,WSW,8.1,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-49539,Source2,2,2016-07-18 12:29:48,2016-07-18 13:09:00,34.029594,-118.231377,,,0.0,Accident on 8th St both ways at CA-60.,E 8th St,Los Angeles,Los Angeles,CA,90021-1732,US,US/Pacific,KCQT,2016-07-18 12:47:00,80.1,,50.0,30.01,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49547,Source2,2,2016-07-18 12:43:14,2016-07-18 13:23:00,34.014874,-118.239655,,,0.0,Accident on Alameda St both ways at 24th St.,S Alameda St,Los Angeles,Los Angeles,CA,90058-1332,US,US/Pacific,KCQT,2016-07-18 12:47:00,80.1,,50.0,30.01,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-49548,Source2,3,2016-07-18 12:43:53,2016-07-18 13:24:00,34.015575,-118.172272,,,0.0,#5 &amp; #6 lane blocked due to accident on I-710 Northbound at Exits 18A 18B I-5.,Long Beach Fwy N,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,2016-07-18 12:47:00,80.1,,50.0,30.01,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49550,Source2,3,2016-07-18 13:15:23,2016-07-18 13:45:23,34.031776,-118.429665,,,0.0,Fast lane blocked due to accident on I-10 Westbound at Exits 3A 3B I-405.,I-10 W,Los Angeles,Los Angeles,CA,90064,US,US/Pacific,KSMO,2016-07-18 12:51:00,75.0,,62.0,30.03,9.0,WSW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49551,Source2,3,2016-07-18 13:16:03,2016-07-18 13:46:03,34.024857,-118.42836,,,0.0,Accident on I-405 Northbound at Exits 53 53A 53B I-10.,I-405 N,Los Angeles,Los Angeles,CA,90034,US,US/Pacific,KSMO,2016-07-18 12:51:00,75.0,,62.0,30.03,9.0,WSW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49552,Source2,2,2016-07-18 13:18:16,2016-07-18 13:48:16,33.958225,-118.247299,,,0.0,Accident on 87th Pl at Compton Ave.,Compton Ave,Los Angeles,Los Angeles,CA,90002-1327,US,US/Pacific,KHHR,2016-07-18 12:53:00,75.9,,58.0,30.03,10.0,WSW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49558,Source2,3,2016-07-18 13:55:51,2016-07-18 14:25:51,34.047024,-118.446587,,,0.0,HOV lane blocked due to accident on I-405 Southbound at Exit 55A Cotner Ave.,I-405 N,Los Angeles,Los Angeles,CA,90025,US,US/Pacific,KSMO,2016-07-18 13:51:00,75.9,,58.0,30.02,10.0,SSW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49561,Source2,3,2016-07-18 14:30:12,2016-07-18 15:00:12,34.034954,-118.33371,,,0.0,#1 lane blocked due to accident on I-10 Westbound at Exit 9 Crenshaw Blvd.,I-10 E,Los Angeles,Los Angeles,CA,90016,US,US/Pacific,KSMO,2016-07-18 14:51:00,73.9,,62.0,30.0,10.0,WSW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49562,Source2,2,2016-07-18 14:23:57,2016-07-18 14:53:57,34.02663,-118.144432,,,0.0,Accident on Beverly Blvd at Gerhart Ave.,E Beverly Blvd,Los Angeles,Los Angeles,CA,90022-2822,US,US/Pacific,KCQT,2016-07-18 14:47:00,79.0,,52.0,29.98,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49564,Source2,3,2016-07-18 14:37:31,2016-07-18 15:07:31,33.978756,-118.39193,,,0.0,Accident on I-405 Southbound at Exits 49 49B Sepulveda Blvd.,San Diego Fwy S,Los Angeles,Los Angeles,CA,90045,US,US/Pacific,KLAX,2016-07-18 14:53:00,73.9,,64.0,30.0,10.0,West,13.8,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49565,Source2,3,2016-07-18 14:38:18,2016-07-18 15:08:18,33.928940000000004,-118.280708,,,0.0,#1 and HOV lane blocked due to accident on I-105 Westbound at Exits 7A 7B I-110.,I-105 W,Los Angeles,Los Angeles,CA,90061,US,US/Pacific,KHHR,2016-07-18 14:53:00,77.0,,56.0,30.0,10.0,WSW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49567,Source2,3,2016-07-18 14:58:16,2016-07-18 15:28:16,34.004791,-118.173012,,,0.0,Accident on I-710 Northbound at Exits 17B 17C Washington Blvd.,Long Beach Fwy S,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,2016-07-18 14:47:00,79.0,,52.0,29.98,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49570,Source2,2,2016-07-18 15:22:11,2016-07-18 15:52:11,34.026089,-118.20608500000002,,,0.0,Accident on Grande Vista Ave at I-5.,Atlantic St,Los Angeles,Los Angeles,CA,90023-2246,US,US/Pacific,KCQT,2016-07-18 15:47:00,79.0,,52.0,29.97,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
